outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Clementi City,Jessie Liau,1,"horrible experience with this outlet - machines are limited, powerlifters doing 10 sets on their phone rather than actually lifting, hogging racks the entire session.

worst one yet - middle aged chinese trainer is really rude and disrespectful of other club members. just because he’s a trainer, he demands occupied machines from others who are already in the midst of using it. i don’t mind sharing, but he didn’t respect my rest time. my timer was up as well and it was clearly my turn to go again after his client, instead he insisted on going again just because his “timer” was also up - as if mine didn’t matter.

it’s my first time coming across a personal trainer (usually well respected) like this (in this case they’re not). been to many outlets from north to central, other trainers wouldn’t even ask to share machines and would feel ashamed to disrupt your workout, although i would be happy to share with respect.",a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2pCUk4xOUpja1k1TldkVFJYVlBXblpOUWtoWE9YYxAB
Anytime Fitness Clementi City,九缘笙,5,This is the most fun gym I’ve been to with such friendly staffs and members! The instructor Is always energetic doing the class. Enjoy every moment,a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT25JemVtRk1VemhMVW01dVgySndXbWR6TWpsMFpGRRAB
Anytime Fitness Clementi City,Xavier Cher,5,"Been coming here for 3 years and the staffs are really friendly and nice. The place is also easily accessible, due to the location being near to the mrt. The manager is also helpful in getting me my referral promo.",a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT25VNVNVUlNlRmRoYjJkRVVEWk5ORmhwYjNCWFFVRRAB
Anytime Fitness Clementi City,Janet Chong,5,Have been AF member in this gym for afew years! Very friendly and help staff and trainers especially Greg who always encourages me! Great vibes and community. 🎉🎉🎉 …,a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT25GcFNuVndSbVJ6Y1hkWGMzZHJSRFZmVURseWVtYxAB
Anytime Fitness Clementi City,Fana Shafeeq,1,"Heard about a horrible experience where they tried to overcharge a new member even though their promo clearly states a diff price. Only when the customer spoke up, then they were like “oh err ya okay its actuall $XX”. Super dishonest and very scammy? Also didn’t want to give physical keyfob even though all new members have already paid a fee for the token alr. Bad customer service",3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT25BMVVEWjVXa3QyT1Y5bVlUWnFYMVo2VlhwRlRYYxAB
Anytime Fitness Clementi City,Danish Isa B Ahmad,4,My Home Gym. Place is good but get ready to be sardine from 5pm to 8pm as it is rush hour. Good facilities and machines to workout.,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURYaU5PMmxnRRAB
Anytime Fitness Clementi City,Che Cha,1,"imo the worst anytime fitness in singapore, staff has horrible attitude, filthy place with many rusty and broken machines, and the trainers actively want you out of the gym if youre not their client.

the other reviews seem a little suspect lmfao",a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2xac0xUVTFNMlZGUzFoUVYwbGpObGhPTms5eGJXYxAB
Anytime Fitness Clementi City,Kenneth Lim,5,Great cosy gym with ample space for classes. Been joining the OCR and HIIT classes with Coach Edward which always left me a big hot sweaty mess in the end!,2 months ago,September 2025,Ci9DQUlRQUNvZENodHljRjlvT2t3M1YzazVTR0Z5TTFGdFUweEJWVVJ3ZFdOdVNXYxAB
Anytime Fitness Clementi City,chi qian gan,5,"It’s my go-to gym for now. The staff here are friendly and the facilities are well-equipped.
Keep up the good work.",a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2xGNk1VZFRTVzFOZUU1eVJqSm1OSEI0ZDFZNVRuYxAB
Anytime Fitness Clementi City,Mark Lim,5,This place is my go to fitness area when im in the office..needless to say the staffs here are amazingly friendly n cheerful..always a pleasant experience...equipment are always up to date..,a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2xkd1NEWmtRM2hKVTJoQ2IzZGhiMEZ3WjNkMmVsRRAB
Anytime Fitness Clementi City,Shifaul Rosman,5,"Great gym! Clean facilities, plenty of equipment, and friendly staff. The variety of classes keeps workouts interesting. Perfect for all fitness levels! Highly recommend.",Edited a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURPdnZpVlVnEAE
Anytime Fitness Clementi City,Aa BbCcDd,5,A comfortable place for me and my friends to come for our workout. A decent place and clean for the people staying nearby,a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2toS1owbFphRjlMU21kNVdFWTJMVVJGVkZoMU9VRRAB
Anytime Fitness Clementi City,蔡煌清,5,Anugrah has been really helpful with my training and also smooth for the membership signups. Highly recommended for this amazing place,a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT21oS1FVTkxiRnBTZW5CcFIwOVhTWGxHU2xvd2MxRRAB
Anytime Fitness Clementi City,Erena Wu,5,I felt welcomed coming to this gym for the first time and the staff is really friendly and helpful in getting me started. Can’t wait for my next workout!,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUN6cmNEUWNBEAE
Anytime Fitness Clementi City,Glen Teoh,4,"Signed up as home gym a while ago. It has most equipment but I have to say the cleanliness can be improved. They do clean the floors but parts of the equipment are really nasty. I'm only taking one star off because it's the parts that people don't usually touch, but it still makes you feel a little gross.",10 months ago,January 2025,ChZDSUhNMG9nS0VJQ0FnSURmdE5XeUhnEAE
Anytime Fitness Clementi City,张楚,5,I have been coming to this outlet and really satisfied with machines.and.everything. Anugrah has also.been really helpful.for.the membership side,a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2twM1MxVlZSRGRDUVc1R2NERTRMVXBuU2tWNmFuYxAB
Anytime Fitness Clementi City,Li Jun Lee,5,"Gym has all the machines to take through upper and lower strength training. Trainers are friendly and approachable with constant stream of familiar faces coming through daily.

It’s been a period of self-discovery since I’ve decided to sign up a PT package with AF Clementi on November 2023 to date.

Kudos to PT Sean whom had been professional, knowledgeable and encouraging. 💪🏻

The knowledge gain is invaluable, accelerated my journey and motivates me to keep going. I’ve observed good quality of movements since started training and have been rewarded with a stronger body and diminishing body pain.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNuakszSzB3RRAB
