outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Paya Lebar,Spencer Paw,2,"Some of the equipment is positively disintegrating. Also, the bathroom ceilings are infested with some kind of fly.",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNaeGVPQzhRRRAB
Anytime Fitness Paya Lebar,Frankie Wee,5,Nice place to get yourself workout. Easy to locate and do not need to worry if its rain. Stay healthy workout Regularly.,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUNoX05HUUNnEAE
Anytime Fitness Paya Lebar,harith rahim,5,Just attended the pre sales booth and customer service was excellent. Looking forward to opening and trying out the gym as the location is so convenient!!!!,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSURLN0lpLWR3EAE
Anytime Fitness Paya Lebar,H K,1,"Signing up was easy, but exiting isn't as straightforward.",Edited a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQ5MHA3MmdBRRAB
Anytime Fitness Paya Lebar,Dan M,5,my second home. love the manager here. she is very nice. her name is Shubbs,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSURDLThpcGJBEAE
Anytime Fitness Paya Lebar,Ana Mal,1,"Tried to reach the number which display on the location window, seems no proper persons are there and no response even try to reach this 91544755 and the service is kind of unprofessionalism,",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQxNHJPRHVBRRAB
Anytime Fitness Paya Lebar,Mark Wu,1,It took me 1 hour to find the place! It is in 2F not 1F! And no one even pick up the phone to help me!,3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUMtaTRhRTVBRRAB
Anytime Fitness Paya Lebar,Daryle Dale De Silva,4,Basic gym. Just don't like that they only turn on half of the ACs before 10am. It's a bit hot for us morning goers,6 years ago,November 2019,ChdDSUhNMG9nS0VJQ0FnSUMwbktUMWxnRRAB
Anytime Fitness Paya Lebar,XT M,4,"They have a spacious area for aerobics, stretching and also ample cardio equipment.",4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUNLcTRycTRBRRAB
Anytime Fitness Paya Lebar,Kishore Rochey,5,They have renovated the gym. Better and friendly staff.,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURoZ1p6TVZREAE
Anytime Fitness Paya Lebar,M Dali,4,Good range of equipment with alternative options. Good floor space and well spaced out.,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUNHaFBhTGdRRRAB
Anytime Fitness Paya Lebar,Yeow Jian Wu,4,Got the first time free trial. Equidment is complete. Just the space a bit small and complex.,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUR5OTdhdzdRRRAB
Anytime Fitness Paya Lebar,Sam Sama,4,Sometimes a bit crowded but you can negociate the price. The machines are good,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURzMXJyZ3B3RRAB
Anytime Fitness Paya Lebar,Casey Tay,4,Decent spot. Free weights area a bit too cramp for my liking though.,7 years ago,November 2018,ChZDSUhNMG9nS0VJQ0FnSURnM09PM05nEAE
Anytime Fitness Paya Lebar,Muhamad Tassri,5,Most well equipped AF franchise I’ve gone too!,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSURTX1pMMzdnRRAB
Anytime Fitness Paya Lebar,Shakerin,4,There are enough equipments; more space required; space extension started recently,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURNcC1UQzdnRRAB
Anytime Fitness Paya Lebar,Liew Wocholas,5,Good environment for body builder to train but traffic is high,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSUNpdnRQcWxBRRAB
Anytime Fitness Paya Lebar,Ogy Ali,4,The equipments and washrooms are well maintained.,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSUNpLWJpTnV3RRAB
Anytime Fitness Paya Lebar,Tan Jieyi,1,"Poor customer services and facilities not properly maintained , do improve on it",4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUNHMHRTbGJBEAE
Anytime Fitness Paya Lebar,Fernand Toh Zhi Qi,2,Not for early morning goer. Aircon was non existent.,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURzOWV1TjRnRRAB
Anytime Fitness Paya Lebar,Russell Sia,4,"Lovely and friendly management, i love you all 😘🥰 …",Edited 2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNHa3VfaHNRRRAB
Anytime Fitness Paya Lebar,D.J,4,They are increasing the tools. Good environment,6 years ago,November 2019,ChdDSUhNMG9nS0VJQ0FnSUNvNlpuVm1nRRAB
Anytime Fitness Paya Lebar,Dawid Makowski,5,Bare minimum what you need for good price,6 years ago,November 2019,ChZDSUhNMG9nS0VJQ0FnSUNJaFlid0J3EAE
Anytime Fitness Paya Lebar,Ferhan Feroze,3,Nice Gym,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQxaGVpTnhRRRAB
Anytime Fitness Paya Lebar,Melissa Goh,1,Did not like the vibe at all.,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUNLbDdhdzJRRRAB
Anytime Fitness Paya Lebar,Kannan Asp,1,most of the time toilet was down,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURza0plX21BRRAB
Anytime Fitness Paya Lebar,Xiao Yuxin,3,Go to some local gym or smt.,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUNaaTl2c1dnEAE
Anytime Fitness Paya Lebar,Nazir Khan,3,Poor equipment maintenance,Edited 3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUNtN29leFpBEAE
Anytime Fitness Paya Lebar,Meet John Ng,5,Excellent for working out,3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSURlMzdtY3ZnRRAB
Anytime Fitness Paya Lebar,Aswin Anil,5,Very friendly staff!,7 years ago,November 2018,ChZDSUhNMG9nS0VJQ0FnSUN3aGNPNmRnEAE
Anytime Fitness Paya Lebar,irfan a.,3,Normal,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSURDZ0tDUU5nEAE
Anytime Fitness Paya Lebar,Chew Hock guan,2,Nothing fantastic,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSURxN3JXMmhBRRAB
Anytime Fitness Paya Lebar,Sylvester Tan 陳文俊,1,Weird smell....,8 years ago,November 2017,ChZDSUhNMG9nS0VJQ0FnSURBc0tuVWVREAE
Anytime Fitness Paya Lebar,Bear Melon,4,"Place 3 (MRT Payah Lebar 8 mins)
Machine Variations: 5
Machine: Precor
Space: 4
Cleanses: 3
Service: ?
Free weight racks: 3
Free Wi-Fi (Facebook required)

Good for shoulder, arm, and leg training

Anytime Fitness Center in a newer mall.
Transportation is a bit inconvenient.
Machines are Precor-style, but the variety is extensive.",Edited 3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURza2NXNkZnEAE
Anytime Fitness Paya Lebar,陈佩丽,1,"Avoid this!!! You will suffer if you don't listen to the advice of others. Others pay 75-90+ per month (less than 100) Others pay automatically every month
I paid it off in three installments (19 months) using atome SGD 1944, and paid 648 x3 in one lump sum. It's too expensive to sign a contract for more than 100 SGD per month! The contract was signed in October 2024, and the more you sign, the more expensive it is. This is a rip-off! And they won't refund me when I return to Malaysia. I have sent them the address on my ic, but they won't cancel it either",9 months ago,February 2025,ChZDSUhNMG9nS0VJQ0FnSUNfdW9iTmZnEAE
Anytime Fitness Paya Lebar,John,5,"This is a professional fitness and weight loss place. Due to well-known reasons, reservations are always made in accordance with the number of people required for isolation measures. I often see customers waiting outside the door. I wish them success in their fitness.",4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUNLMjlySlF3EAE
Anytime Fitness Paya Lebar,John Chong,5,,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUNTcTdxX1lBEAE
Anytime Fitness Paya Lebar,貝易,1,Never been there,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSURxXzh5Qm5nRRAB
Anytime Fitness Paya Lebar,Hannah Salim,1,,2 months ago,September 2025,Ci9DQUlRQUNvZENodHljRjlvT2tOUFZIcDBMVFUzY2pCS1pESjRWVTkzZVdacE1XYxAB
Anytime Fitness Paya Lebar,Mohamed Iqbal SM Abdullah,5,,5 months ago,June 2025,ChZDSUhNMG9nS0VQN2hyNk95OTlxZU53EAE
Anytime Fitness Paya Lebar,Mohamed Razak Ahmad,5,,7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTURJa04yUlBBEAE
Anytime Fitness Paya Lebar,Jun Hao,5,,8 months ago,March 2025,ChZDSUhNMG9nS0VJQ0FnTUNndGRDaEZBEAE
Anytime Fitness Paya Lebar,Ki Rus,5,,10 months ago,January 2025,ChdDSUhNMG9nS0VJQ0FnSUN2djUyRF9RRRAB
Anytime Fitness Paya Lebar,DAISUKE,5,,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNyOGJqZ0tnEAE
Anytime Fitness Paya Lebar,Rashid Mohd,4,,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNkelBxX3BBRRAB
Anytime Fitness Paya Lebar,Arron Joshua Ganeson,5,,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUROeTZUNTdBRRAB
Anytime Fitness Paya Lebar,Emmanuel Guedia Letchindjio,5,,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQxN09fTXdnRRAB
Anytime Fitness Paya Lebar,Vincent Tan,5,,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUR4cnNIU3JnRRAB
Anytime Fitness Paya Lebar,Haya Busa 1300cc,5,,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURSbXB5YTVBRRAB
Anytime Fitness Paya Lebar,Mohammed Nuh,5,,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNSOV9yaGxRRRAB
Anytime Fitness Paya Lebar,A M Aditya,5,,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURCOExXaFdnEAE
Anytime Fitness Paya Lebar,Chandra Deep,4,,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUNPcGFDaFNnEAE
Anytime Fitness Paya Lebar,Roy Lee,4,,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUQycklpTGRREAE
Anytime Fitness Paya Lebar,Bjorn Yeo,5,,3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSURtX1ltVzh3RRAB
Anytime Fitness Paya Lebar,Kun Hao Lee,4,,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURtZ2NYM1NREAE
Anytime Fitness Paya Lebar,John christopher Regondola,5,,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURHcVlqU1FREAE
Anytime Fitness Paya Lebar,Krishna Sadarangani,5,,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUNHcGVLRkpnEAE
Anytime Fitness Paya Lebar,sivathas periasamy,5,,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUNHc0lyRUZBEAE
Anytime Fitness Paya Lebar,Reg Reyes,4,,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUM2MDVLVlNnEAE
Anytime Fitness Paya Lebar,Karishma Kaur (karrrishhhma),4,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUM2Z3A2TThnRRAB
Anytime Fitness Paya Lebar,Frankie Wong,1,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSURxOE5LWm1RRRAB
Anytime Fitness Paya Lebar,Ioo Lol,3,,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUNxazlLamRREAE
Anytime Fitness Paya Lebar,chuah jack,4,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUNxX1ByLXJ3RRAB
Anytime Fitness Paya Lebar,Nicholas F,5,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSURLelplenFBRRAB
Anytime Fitness Paya Lebar,Renascence “Renascence” Renascence,4,,4 years ago,November 2021,ChRDSUhNMG9nS0VJQ0FnSUNLMG80SBAB
Anytime Fitness Paya Lebar,Luqman Yatim,5,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUNLcE0zdGx3RRAB
Anytime Fitness Paya Lebar,Daniel Salunga,5,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUR5c015bDBBRRAB
Anytime Fitness Paya Lebar,Ming Onn Kong,5,,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUN5ajg2VFpnEAE
Anytime Fitness Paya Lebar,JASWINDER SINGH,5,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUN5X2NIU3ZBRRAB
Anytime Fitness Paya Lebar,Chun Kit Lam,4,,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUN5cWRMY1ZBEAE
Anytime Fitness Paya Lebar,Jaainish Gelootar,5,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUN5anBQS3h3RRAB
Anytime Fitness Paya Lebar,Muhammad Khairudin,1,,4 years ago,November 2021,ChdDSUhNMG9nS0VJQ0FnSUN5aHZyVDdBRRAB
