outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Choa Chu Kang Centre,Theresa Gu,1,"Terrible customer service, unprofessional and rude staff.

Facilities are bad - they don't replace spoiled equipment and they don't maintain the equipment well - for example, every time a treadmill spoils, they don't fix it and now you have to queue to get a spot on the treadmill... disappointing!",8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTUNnbGRycXpnRRAB
Anytime Fitness Choa Chu Kang Centre,Chew Cheng Yi,5,"Thankful for Faris & Piyo for assisting on the booking of the classes. And also always having a welcoming and enjoyable feeling when i am in the gym. Appreciate the work that you all do to make the gym an enjoyable moment for the gym goers that goes there 💪🏼

Definitely recommend people to join to enjoy the environment and the staffs who is working there as well 🙏",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNsNzV1ZTh3RRAB
Anytime Fitness Choa Chu Kang Centre,Jet Lin,4,"Small, crowded, equipment limited, no showers. Still okay but the worst thing is this place is super hot and stuffy, fans are all not working. If you want to subscribe to a good anytime gym, go to the one in bukit batok. MBS vs hotel 81 difference.

Edit
I want to revise my review from 1 to 4 stars. They have fixed the air con issue now and it's working much better. It's still small though but if you come during non peak hours it is okay. If there were showers this would be a 5/5. But anyway good job on the improvement",Edited a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURKX0p6VF9BRRAB
Anytime Fitness Choa Chu Kang Centre,Business 1787,5,Located at CCK Center level 3. One of the Biggest Anytime Fitness I ever been. I have been the member since 2021. Many equipments and very spacious. An enjoyable place that fulfill my expectation.,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUREM052cnR3RRAB
Anytime Fitness Choa Chu Kang Centre,Hames Jarden,1,"Decent gym but customer service very bad. One particular staff was very rude when enforcing the rules of the gym.

Also, was not very helpful when enquiring about lost items. Even had the gall to try to ask me to renew membership with them when they did not even try to help me find my lost item.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUREbjhmM293RRAB
Anytime Fitness Choa Chu Kang Centre,Nicholas Poh,1,"Limited equipment (2 racks), extremely hot because the fans are always almost broken, smells weird, poor overall maintenance of the gym (found spiderweb on one of the machines). Personally, it's not a pleasant experience and I don't feel comfortable paying $95/mth to this AF when there are better ones out there.",2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUN4eHNxNU93EAE
Anytime Fitness Choa Chu Kang Centre,Spartan Dan,4,"So far my first time here, Trainer Syafiq is very nice to intro me into the gym facilities, where the lockers and water dispensers are located.
Gym is super spacious. Varieties of equipment is available. All looks clean and new.
2 squat racks with platforms, 1 standalone platform for deadlifts.
Plenty of barbells and bumper weight plates. Awesome.
Too bad the gym, has a small changing space and no toilet in the gym.
If not it would have been a 5 star",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURtNGEtSWJREAE
Anytime Fitness Choa Chu Kang Centre,Fuzzy Bee,5,This gym is spacious. The staff here are friendly and helpful. The yoga class provided by the gym is always fully booked. My personal trainer Bryann is knowledgeable and caring.,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUR4dnFtSzFBRRAB
Anytime Fitness Choa Chu Kang Centre,bluevastsky,5,"One of the best AF visited so far..Very good clean gym no smell at all, spacious, 2 squat deadlift racks and 1 specialized deadlift station ample weights and dumbbells and benches. 2 rowing stations with different new grip handles good..water system very good fresh not the usual water cooler ,its a water dispenser need to refill might be more expensive for the gym.. ample machines and a solid boxing bag, spacious area at the free workout area, cardio area also good",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURPNzlEMGJBEAE
Anytime Fitness Choa Chu Kang Centre,Legin Haes,1,"Incredibly small gym for the 100+ price tag. They only have 2 squat racks that double as bench press stations. Essentially, there are no separate bench stations and you have to wait hella long time to get one of the 2 done. When i first joined, they also didnt have 1.25 and 2.5 kg adjustable weights. Adding a total of 10kg (5 kg per side) to your existing load was the only way then to progressively overload. Theyve since added the smaller weights, but the fact that these customer experience issues were there from the start shows a severe lack of foresight and business management skills.",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUNXaXFpLWN3EAE
