outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Bukit Timah,Sabarish P,5,,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSUNpOFlYODBnRRAB
Anytime Fitness Bukit Timah,Eve Tan,4,,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURDeFplRzNnRRAB
Anytime Fitness Bukit Timah,Ng Jun Wei,4,,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSUNDeDdPM1d3EAE
Anytime Fitness Bukit Timah,Harry Banks,5,,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSUNDN0xmNU1BEAE
Anytime Fitness Bukit Timah,Nany 31 Estella,5,,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSUNzMXNmN253RRAB
Anytime Fitness Bukit Timah,Hari N,4,,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSURNcThyMDhRRRAB
Anytime Fitness Bukit Timah,Bryan Ong,4,,5 years ago,November 2020,ChZDSUhNMG9nS0VJQ0FnSURNc01fWUZnEAE
Anytime Fitness Bukit Timah,Sheevonne,4,,5 years ago,November 2020,ChdDSUhNMG9nS0VJQ0FnSUNNaV9pM2hRRRAB
Anytime Fitness Bukit Timah,gavin ng,3,,6 years ago,November 2019,ChdDSUhNMG9nS0VJQ0FnSUMwaWNLbXNRRRAB
Anytime Fitness Bukit Timah,Koh Ken,5,,6 years ago,November 2019,ChdDSUhNMG9nS0VJQ0FnSURvNzgzUTB3RRAB
Anytime Fitness Bukit Timah,Wee Lucas,5,,6 years ago,November 2019,ChZDSUhNMG9nS0VJQ0FnSUNJd2NPSURREAE
Anytime Fitness Bukit Timah,미쿠짱,5,,7 years ago,November 2018,ChZDSUhNMG9nS0VJQ0FnSUNJeXNXRlV3EAE
Anytime Fitness Bukit Timah,Eric Lee,2,,Edited 7 years ago,November 2018,ChdDSUhNMG9nS0VJQ0FnSUNnM04tMHNnRRAB
Anytime Fitness Bukit Timah,Gavin Ng,3,,7 years ago,November 2018,ChZDSUhNMG9nS0VJQ0FnSUNnbDgtR1BBEAE
Anytime Fitness Bukit Timah,John Low,2,,7 years ago,November 2018,ChdDSUhNMG9nS0VJQ0FnSUNReE1MOWlRRRAB
Anytime Fitness Bukit Timah,Gio',5,,7 years ago,November 2018,ChdDSUhNMG9nS0VJQ0FnSURBbnBfNjNBRRAB
Anytime Fitness Bukit Timah,Diyou Lin,5,,7 years ago,November 2018,ChdDSUhNMG9nS0VJQ0FnSUN3MGI2LWp3RRAB
Anytime Fitness Bukit Timah,Chun lee Beh,5,,8 years ago,November 2017,ChdDSUhNMG9nS0VJQ0FnSURncHJHanN3RRAB
Anytime Fitness Bukit Timah,Chee Keong Low,4,,8 years ago,November 2017,ChZDSUhNMG9nS0VJQ0FnSURBLVl5VENREAE
Anytime Fitness Bukit Timah,苏俊炜,5,,8 years ago,November 2017,ChdDSUhNMG9nS0VJQ0FnSUNBN2UtNnhBRRAB
Anytime Fitness Bukit Timah,Ferryandi Zack,5,,8 years ago,November 2017,ChdDSUhNMG9nS0VJQ0FnSURBeXNmTWd3RRAB
Anytime Fitness Bukit Timah,Sean Chua,4,,8 years ago,November 2017,ChZDSUhNMG9nS0VJQ0FnSURRNE5EbkZBEAE
Anytime Fitness Bukit Timah,Klint Thian,4,,8 years ago,November 2017,ChZDSUhNMG9nS0VJQ0FnSUNRNnRITGFREAE
Anytime Fitness Bukit Timah,Muhammad Mustaqim,4,,8 years ago,November 2017,ChdDSUhNMG9nS0VJQ0FnSURRLXFqaXlnRRAB
Anytime Fitness Bukit Timah,Thorng Tohkingkeo,5,,8 years ago,November 2017,ChZDSUhNMG9nS0VJQ0FnSUN3bDlmN1Z3EAE
