outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Ang Mo Kio South,Elijah Dela Cruz,5,GYM IS AWESOME,3 months ago,August 2025,Ci9DQUlRQUNvZENodHljRjlvT21KcE1WazBZaTFTT1RKVmJGRkNWMkpETVRCZlkwRRAB
Anytime Fitness Ang Mo Kio South,Naveen Kumaar,5,Nice location and good equipment,9 months ago,February 2025,ChdDSUhNMG9nS0VJQ0FnSURfaTYyTDF3RRAB
Anytime Fitness Ang Mo Kio South,Johnathan Ng,5,"Great service , signup process was smooth and replies was fast",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUN0dE42RzZ3RRAB
Anytime Fitness Ang Mo Kio South,Shal Joy,5,"Excellent service by the staffs , facilities are great",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNybnMtcm13RRAB
Anytime Fitness Ang Mo Kio South,Judith Lim,5,"Great facility, great customer service 👍 …",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNYMlozSlh3EAE
Anytime Fitness Ang Mo Kio South,Rupert Mao,5,Aezri and kaiting were helpful during my visit,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNiME9yaW13RRAB
Anytime Fitness Ang Mo Kio South,Kai Tee,5,Signing up process was fast and quick.,10 months ago,January 2025,ChdDSUhNMG9nS0VJQ0FnSUR2eTRfNC1RRRAB
Anytime Fitness Ang Mo Kio South,Lee Rong Quan,5,"Nice places and good consultation
Explain very well and details",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUR6aV8zUlN3EAE
Anytime Fitness Ang Mo Kio South,Tony Do,5,Good accommodations from staff and they are friendly,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQ3c2ZPRC1RRRAB
Anytime Fitness Ang Mo Kio South,Ezann Lee,5,aezri and yuda are very helpful and friendly. brand new wowwwwww.,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQxaEpUOFFnEAE
Anytime Fitness Ang Mo Kio South,Jayson,5,"Staff are friendly, explains clearly about the sign up.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURyMTU3a253RRAB
Anytime Fitness Ang Mo Kio South,Shang Bobby,5,Brandon is very nice and helpful 👍 …,7 months ago,April 2025,ChdDSUhNMG9nS0VJQ0FnTUR3N012NC1nRRAB
Anytime Fitness Ang Mo Kio South,Vidhi Patel,5,"Amazing experience, easy onboarding with Kaiting!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNOX19xQ1VnEAE
Anytime Fitness Ang Mo Kio South,Joseph Heng,5,"By the name Pala, he is a excellent service, provide full information.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNONUxLZmZREAE
Anytime Fitness Ang Mo Kio South,Josh,5,"Friendly staff, easy to sign up!",9 months ago,February 2025,ChZDSUhNMG9nS0VJQ0FnSURfLTk2T0pBEAE
Anytime Fitness Ang Mo Kio South,ben,5,Amazing Gym!,a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2xOTVgzWnFjM3BVU1hGSlMzbHBhakU1VGxCbFZXYxAB
Anytime Fitness Ang Mo Kio South,Doug Soh,5,"Nice ambience, great friends, I love the gains",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNyX2NTTzVBRRAB
