outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Jurong Summit,vigneshkrishnan k,5,"Hi AF  i am a fitness freak i love gym thats why i go gym every day i love your equipments also and one small request so many gym i workout but this gym we dont have preacher curl machine and triangle v bar rod and cable cross steel rope.kindly do the needful.other than that everything is good.

Thank You",4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2xnMFExTjFja2xWV2xWb1Z6SkxOMU53TmkxSU1VRRAB
Anytime Fitness Jurong Summit,Kev Thiha,5,"The only issue there is MUSIC. TOO LOUD and it becomes noisy. I wish more softer especially in non-staff hours.

Edited on 2024-12-14

Imagine you can’t even listen your own music using your headphones due to damn loud music while AC is OFF which is 7:00 Am on Saturday,
and all cleaning sanitiser bottles were damaged and can’t used it anymore.

So, rating set back to 2 instead of 5.

Edited on 2024-12-21

Visited again last week, fixed the feedbacks constantly. Please keep this momentum up. Love for the fast action.",Edited 10 months ago,January 2025,ChZDSUhNMG9nS0VJQ0FnSUNqaGVXT1lREAE
Anytime Fitness Jurong Summit,Mohkam Singh,4,Disappointed that one of the bigger AF branches in the west use Precor cardio machines 😩. Switch to Lifetime Fitness please? Otherwise the gym is spacious and easy to workout at. …,4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT21aTGEzWlFNMUU1ZVZGdkxVSndNVGxqUVZKd1JsRRAB
Anytime Fitness Jurong Summit,Jian Yang Lee,5,"I joined this branch since their opening in December 2023. Giving my first google review to AF JTC, cheers! It's one of the best gyms in the west (Honorable mentions: AF D'Arena, AF Clementi, AF Jurong Point, and AF Bukit Batok CSC). West side, best side!

Reasons why you should join AF JTC:

1. **Powerlifter-friendly gym**: They have plenty of squat racks and deadlift platforms. So, powerlifters, y'all must be orgasm right now.

2. **Spacious environment**: With a 5,000 sq ft gym, you won't feel like you're clubbing when working out during peak hours. Some AF outlets are too small, making me feel like I was clubbing at Marquee or Zouk.

3. **Easy access**: It's just a 5-minute walk from Jurong East MRT and is sheltered. Furthermore, it is located opposite the bus interchange.

Hopefully, they will add some extra machine in the future!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURyLUlfYUxBEAE
Anytime Fitness Jurong Summit,Afiq Juan (Boyintheorchard),5,"1. Spacious with sufficient equipments and rack. Leg days here are amazing.
2. Rest area is only two chairs near the entrance but tbf, you ain't in the gym to rest.
3. There's also a community here that feels organic and pleasant so far.",7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTUN3MDhtQWVnEAE
Anytime Fitness Jurong Summit,yewhe yewhe,2,"In the beginning, everything was perfect, but that is no longer the case. The gym has become increasingly crowded, especially during peak hours. There aren't enough benches and machines available, forcing at least two to three people to share them at a time. The power rack is usually occupied by a small group of regulars as well. During these busy times, bags are scattered all over the floor, making it difficult to navigate. Additionally, the overall noise level has increased.
I've noticed that some familiar faces have switched to another location, likely for these same reasons.",7 months ago,April 2025,ChdDSUhNMG9nS0VJQ0FnTUN3X3J2NTNBRRAB
Anytime Fitness Jurong Summit,Craig D'Souza,5,"Very nice big open space and excellent equipment. One thing to expect though is a small space for showering. Other than that, very good experience",4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2xoalJqZ3dXWGxpTTFoVWVIbDBhVEpOVFZCRU1YYxAB
Anytime Fitness Jurong Summit,Willie Goh,5,Gym is big. The facilities are well equipped especially for those who do power lifting.,5 months ago,June 2025,ChdDSUhNMG9nS0VNWDFoNHo5dElPVXlRRRAB
Anytime Fitness Jurong Summit,Lucius Lee,5,"I had a fantastic experience at Anytime Fitness Jurong Summit. The gym is well-maintained and has a great variety of equipment to suit all fitness levels. The staff is friendly and always ready to help, creating a welcoming atmosphere. I love the 24/7 access, making it easy to fit workouts into my schedule. Overall, a great place to achieve fitness goals!

Would be even better if there were heavier dumbbells up to 60kg like AF City Hall branch",Edited a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURiemZ6aXZBRRAB
Anytime Fitness Jurong Summit,Colin Ho,5,"This gym is absolutely amazing! There is a wide vartiety of equipment here to choose from that are top-notch and well-maintained. The staff are incredibly friendly, helpful, and always willing to offer advice or assistance. I've been a member for a few months now and I've seen significant improvements in my fitness. Highly recommend!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNYaTl6aklREAE
Anytime Fitness Jurong Summit,T Michael,5,"Great gym with great vibe and overflowing with energy. Very nice atmosphere, clean and new. Seem to be well maintained since opening. Hope the maintenance and clean feel will be kept going and not aged like the other gym. The crowd is massive too which can make waiting time a bit longer for workout during peak hours especially after work.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUN6bll6aDhRRRAB
