outlet,author,rating,text,date_posted
Anytime Fitness hillV2,Peanut Butter James Koh Z H,2,"So far the outward appearance looks pleasent. Clean gym, good equipment. Gym trainer are friendly. The good old days friendly management has gone. The 24hrs gym also gone at Hillv2. While other AF gym can function 24hrs. This is real disappoint too. Hillv2 still cannot find staff to stand in? Last time they even close at 8pm. They have no fix hour to gym. You never know when they are closing early. I'm their regular member in the past now I make my decision to move away from them I never regret. But the dark side is always unsound and have to be identify. Can see the hopeless look from the staff. The management team at Hillv2 is not as friendly, not reasonable not even customer centric. 2 stars was given to their poor service. This is one of the gym out of all the Anytime Fitness gym does not allow members to use there gym mats. Their reason was to reduce the spread of covid virus and they said that is sweat absorb. High risk. Question is why all other anytime fitness gym allow using the gym mats and statistic did not even show that gym mats will spread covid virus. Let's look at the statistic and don't give your own reason by reading artical that is not valid. Few months ago they even doesn't allow members to use the shower room. Same reason their own unrealistic answer the moisture in the toilet will speard the Virus. But when I check out with so many Anytime Fitness gym they did not restrict members to use it. If all the AF gym I visited does allow user to use the shower room and gym mats why This Hillv2 gym mamangment so poor in customer service and they suggest me to visit other gym? I'm OK to follow the rules but please make sure is standardise throughout all the AF gym. Even though is a franchise gym but it really sucks to had such an unrelistic reply from them. Even other AF gym manager also feedback to Hillv2 management and no one can do anything to them because they sound so bossy and they like to set their own unreasonable rules and never listen or take members feedback seriously. Are they too lazy to clean up the toilet or to clean the equipment or they just want to safe water bills? The same management team is handling jurong and yishun outlet. Since the incedient happen, I have not visit them till now. If they have open up those facilites, good for the gym user. To members you should go try out other AF gym, and out of surprise you may find much better service and equipment Compair to Hillv2 AF. Tiong Bahru, Raffles, Bukit timah, Tanjong Pagar, clementi they are one of the better gym.",Date not found
Anytime Fitness hillV2,wilson tay,1,"After visiting other outlets, suffice to say this is one of the most pathetic AF outlet.
Should consider making all AF members visit this outlet at least once to foster appreciation for their home gym.",Date not found
Anytime Fitness hillV2,John Lee,1,Air conditioning is so damn hell stuffy I feel like I’m working out in a sauna,Date not found
Anytime Fitness hillV2,Boon Lin Chua,1,"If can give no star, I would have. Poor staff attitude, many hidden fees (including $10 admin fee just to get a copy-and-paste excel sheet invoice each month), even had to pay an extra month of fees just to cancel the membership. To prospective AF signers, please think twice before you sign onboard AF HillV2. Or just hope your home gym don’t switch to here.",Date not found
Anytime Fitness hillV2,Simmie,1,"This gym did not handle my termination well during covid. They used google form for the termination application. Little did i know when there was a handover internally, my termination was never put forth properly hence my subscription ran for another few months, without me realising. In the end i got a demand letter to pay up for those months. And the staff did not care to resolve this issue. Left a very bad taste in my mouth.",Date not found
Anytime Fitness hillV2,Hong Tee Tay,1,"If can give zero star i will. Gym is not customer oriented. The guys there are like discipline masters. During covid time, it wss already difficult when they had their mask on policy while other branches have relaxed as with govt policies. And now they will keep “policing” u on their other rules. I suggest the owner just convert the gym to personal use. Im not here to be school by you. I go to schools for that. Suggest to go other branches not run by the same franchise owner. Avoid",Date not found
Anytime Fitness hillV2,Ming Yang,1,"Aircon is too cold, only 35°c. Would recommend installing more heaters to make the place warmer",Date not found
Anytime Fitness hillV2,Kamsah Hami,1,"I went to the gym a week ago with a group of my friends. The gym equipments were kinda lousy. Unhygienic place to workout. The supervisor was rude and was showing faces to the members.

Overall, it was quite a bad experience.",Date not found
Anytime Fitness hillV2,김일범,1,"8 Dec 2021, evening: The counter part-time staff is very unkind and rude. He ordered me to wear a mask with putting his hands in the pockets of his pants and glaring at me fiercely. He could request me to wear a mark nicely. Hasn’t he taken even basic service training? Please don’t provide poor service to your customer. We are not your enemy.",Date not found
Anytime Fitness hillV2,Jun Jie Pang,1,"I wasn’t allow access to the gym cause I wasn’t a “hillV2 home member”. But this runs in contradiction to the overall AF policy of providing members with access to all AF outlets. So unless I transfer my membership over, if not I will not be allowed in. In the end I figured it just isn’t worth patronizing.",Date not found
Anytime Fitness hillV2,Jordan Seah,1,"Convinced me to sign up for a free trial pass but required me to book appointment before coming without informing me. They would rather reject me at the door instead of accommodating.

Anytime fitness aren’t available any time.",Date not found
Anytime Fitness hillV2,Diyar Mailepessov,1,Not allowing members who forgot their key fob after making it all the way is pretty bad. Everyone have to be more understanding. I m sure the owners of the club forget some of their items when they go to work and etc too.,Date not found
Anytime Fitness hillV2,Leong Kye Siong,5,"Clean and neat gym. Awesome lifting environment. Amazing barbell and plates. The staffs and trainer are vfriendly too. Jun, the club manager, is extremely helpful in showing my friends around the club.",Date not found
Anytime Fitness hillV2,Claire Tui,1,Treadmill has been spoilt for years and no repairs have been made. Machines are old and not well maintained.,Date not found
Anytime Fitness hillV2,Min Htet,5,"The gym is clean and spacious. It has variant of equipments. Moreover, the staffs are extremely friendly. It’s a nice place to workout.",Date not found
Anytime Fitness hillV2,Jibai Kia,1,"Need towel to be able to use the equipments. If not, ur not allowed to use any of those. Forcing u to buy a 12dollars towel from it's vending machine.",Date not found
Anytime Fitness hillV2,Keith Lam,2,"Staff could really use some smile and courtesy. Learn from Bukit Batok branch, they are good at making members feeling welcomed.

Other than that, all is good.",Date not found
Anytime Fitness hillV2,samuel,5,great for powerlifters there's 5 squat racks (2 without mirror) and 2 deadlift platforms. machine-wise it has most of the basics but nothing fancy!,Date not found
Anytime Fitness hillV2,Robbie McCulloch,3,"Decent Gym but it drastically needs another cable machine, feels like half the gym always waiting for that machine!",Date not found
Anytime Fitness hillV2,TW,1,Aircon was not working when I visited the gym at 8am this morning. It was extremely stuffy and unbearable to the extent that I had to cut short my workout. Please look into this.,Date not found
Anytime Fitness hillV2,Ying Foong Phoon,5,"Nice and new equipment, and of course awesome people around, 24/7 access really suit every gym goers!",Date not found
Anytime Fitness hillV2,Bla Bla Bla,1,"The gym requires all of us to wipe the equipments after use, seems like that does not apply to the trainer with his trainees. Such a biased treatment.",Date not found
Anytime Fitness hillV2,Andy Chee,2,Very small gym with normal equipments. Not suitable for hard-core gym goers.,Date not found
Anytime Fitness hillV2,Htet arkar,5,The team is very friendly! Great community with a variety of great equipments! It is accessible and near the mrt. THE VIBE IS DOPE.,Date not found
Anytime Fitness hillV2,zj,1,Trashy management. Comes up with their own ridiculous policies that makes no sense and just expects you to comply. Joke.,Date not found
Anytime Fitness hillV2,Azroy Ruzaini,5,Very clean and comfortable to gym. Only 5 stops away from my house. Time to hit the gym more then.,Date not found
Anytime Fitness hillV2,De Jong,1,"Worst gym in Singapore, staffs very rude and money minded.Cancellation of gym membership even after your contract is $100.Please think twice before joining here.Terrible experience",Date not found
Anytime Fitness hillV2,Chin Hao,5,"Dopeass gym in the West. Slick equipment, clean place and has hot shower. And there are food places right outside.",Date not found
Anytime Fitness hillV2,christian b,1,pretty much like all review. rude part timer staffs. uncouth member. etc,Date not found
Anytime Fitness hillV2,ahilan S,1,Careful of the scams before signing the membership here.Worst anytime fitness in Singapore,Date not found
Anytime Fitness hillV2,Xu Tian Ho,1,They love to switch off the aircon and make the place like sauna.,Date not found
Anytime Fitness hillV2,Abhishek Prasad,5,Gym equipments are brand new and they have multiple squat racks for serious lifters,Date not found
Anytime Fitness hillV2,din088,1,$10 admin fee just to get an invoice. TT,Date not found
Anytime Fitness hillV2,Nelson Lee,5,"Polite staff, cool coaches and perfect environment for conducting my Big 3 exercises😁👍🏻 …",Date not found
Anytime Fitness hillV2,Shahfiee Huslan,1,Rude and unfriendly staffs. The only anytime fitness that was a bad experience to me.,Date not found
Anytime Fitness hillV2,Ruey Xuan Lee,5,I signed up to gym here. Has great equipment and staff.,Date not found
Anytime Fitness hillV2,Syed Muhamad,4,Mid size gym. Not too crowded during lunch.,Date not found
Anytime Fitness hillV2,Kelly Low,1,Weird rules & smells weird. Hmmm… lack of support for equipment.,Date not found
Anytime Fitness hillV2,Shing,5,Convenient with great facilities with an amazing and friendly team :),Date not found
Anytime Fitness hillV2,Aaron Tan,5,Good gym. Relatively new.,Date not found
Anytime Fitness hillV2,Richard Mcnick,5,Good. Sound system.  Friendly staff!,Date not found
Anytime Fitness hillV2,Brett Abroe,5,"Great facilities, never too crowded",Date not found
Anytime Fitness hillV2,Andy L,3,Not the best but better options available to me,Date not found
Anytime Fitness hillV2,Marcus Lim,5,Nice gym,Date not found
Anytime Fitness hillV2,P Singh,4,Got a good range of equipment.,Date not found
Anytime Fitness hillV2,Candice Tan,5,Quiet and nearby my house,Date not found
Anytime Fitness hillV2,Ling Jin Yang,5,Love the new layout!,Date not found
Anytime Fitness hillV2,Samuel Ravi Choudhury,5,Nice quiet gym,Date not found
Anytime Fitness hillV2,Macky,4,Highly recommended,Date not found
Anytime Fitness hillV2,S C,5,great racks,Date not found
Anytime Fitness hillV2,P P,5,Nice place for workout,Date not found
Anytime Fitness hillV2,Wesley Biebster,1,this ain't it,Date not found
Anytime Fitness hillV2,Bear Melon,3,"Clean 5
Space 3
Machine 2 (Life Fitness)
Access 3 (Hill View MRT 5 min)
Staff 2
Free-weight 6 racks!
No Wi-Fi

Good for free training

A rare branch specializing in free weights
Some of the weights are quite heavy",Date not found
Anytime Fitness hillV2,karthick guna,1,,Date not found
Anytime Fitness hillV2,Solivagant,1,,Date not found
Anytime Fitness hillV2,Ammie Buijsman,5,,Date not found
Anytime Fitness hillV2,Dhanushka Gayan,5,,Date not found
Anytime Fitness hillV2,Cavan Quah Yi Wen,1,,Date not found
Anytime Fitness hillV2,Shaun Chen,4,,Date not found
Anytime Fitness hillV2,mani subu,5,,Date not found
Anytime Fitness hillV2,Farizal Kamarudin,5,,Date not found
Anytime Fitness hillV2,Nicholas Lim,4,,Date not found
Anytime Fitness hillV2,E.A Family,5,,Date not found
Anytime Fitness hillV2,Raja Thigenes,5,,Date not found
Anytime Fitness hillV2,Geneth Kumar,4,,Date not found
Anytime Fitness hillV2,Mahesh Waran,5,,Date not found
Anytime Fitness hillV2,Jimi Lee,3,,Date not found
Anytime Fitness hillV2,Alfred Wan,5,,Date not found
Anytime Fitness hillV2,Tang,1,,Date not found
Anytime Fitness hillV2,Bob Ng,4,,Date not found
Anytime Fitness hillV2,TT YL,1,,Date not found
Anytime Fitness hillV2,Hao Eric,5,,Date not found
Anytime Fitness hillV2,T N,5,,Date not found
Anytime Fitness hillV2,Lester Mak,5,,Date not found
Anytime Fitness hillV2,Anil Gangolli,5,,Date not found
Anytime Fitness hillV2,Abdul Manan,5,,Date not found
Anytime Fitness hillV2,KS T,5,,Date not found
Anytime Fitness hillV2,sungdo kim,5,,Date not found
Anytime Fitness hillV2,RAKI Reddy,4,,Date not found
Anytime Fitness hillV2,Ankur Shrivastava,5,,Date not found
Anytime Fitness hillV2,Afiq Juan (Boyintheorchard),5,,Date not found
Anytime Fitness hillV2,David Tan,4,,Date not found
Anytime Fitness hillV2,Tulasi M,4,,Date not found
Anytime Fitness hillV2,shwe yati,5,,Date not found
Anytime Fitness hillV2,Emmanuel Lee,4,,Date not found
